player_id,match_id,match_date,pass_accuracy,duel_win_rate,shot_success_rate,hist_pass_accuracy,hist_duel_win_rate,hist_shot_success_rate,days_since_last_match,total_games_played,total_events,fatigue_cluster,overall_performance
4630.0,3754219,2015-12-19,0.4,0.0,0.0,0.28520017993702185,0.07493091703618027,0.017543859649122806,28.0,12,5,1,0.4
4630.0,3754279,2015-12-26,0.32142857142857145,0.03571428571428571,0.03571428571428571,0.30742240215924405,0.04318488529014852,0.017543859649122806,7.0,13,28,1,0.39285714285714285
4630.0,3754195,2015-12-28,0.22580645161290322,0.06451612903225806,0.06451612903225806,0.29175824175824155,0.03754578754578762,0.011904761904761904,2.0,14,31,1,0.3548387096774193
4630.0,3754122,2016-01-02,0.4444444444444444,0.0,0.0,0.31574500768049135,0.033410138248848,0.03341013824884793,5.0,15,9,1,0.4444444444444444
4630.0,3754062,2016-01-13,0.2,0.0,0.12,0.3305598224953062,0.033410138248848,0.03341013824884793,11.0,16,25,1,0.32
4630.0,3754168,2016-01-16,0.37037037037037035,0.037037037037037035,0.0,0.29008363201911563,0.021505376344086096,0.06150537634408602,3.0,17,27,1,0.4074074074074074
4630.0,3754084,2016-01-23,0.2631578947368421,0.07894736842105263,0.0,0.3382716049382714,0.012345679012345753,0.04,7.0,18,38,1,0.3421052631578947
4630.0,3754340,2016-02-02,0.44,0.0,0.04,0.2778427550357373,0.038661468486029964,0.04,10.0,19,25,1,0.48
4630.0,3754292,2016-02-06,0.4375,0.0,0.03125,0.35784275503573726,0.038661468486029964,0.013333333333333334,4.0,20,32,1,0.46875
4630.0,3754350,2016-02-13,0.25316455696202533,0.06329113924050633,0.0,0.38021929824561385,0.026315789473684282,0.023750000000000004,7.0,21,79,0,0.31645569620253167
4630.0,3754236,2016-02-27,0.2828282828282828,0.09090909090909091,0.020202020202020204,0.3768881856540083,0.021097046413502185,0.023750000000000004,14.0,22,99,0,0.3939393939393939
4630.0,3754231,2016-03-01,0.3448275862068966,0.13793103448275862,0.0,0.3244976132634359,0.05140007671653249,0.017150673400673402,3.0,23,58,0,0.4827586206896552
4630.0,3754081,2016-03-06,0.30303030303030304,0.015151515151515152,0.045454545454545456,0.2936068086657347,0.09737708821078535,0.006734006734006735,5.0,24,66,0,0.36363636363636365
4630.0,3754052,2016-03-19,0.38461538461538464,0.046153846153846156,0.03076923076923077,0.3102287240218273,0.0813305468477883,0.021885521885521887,13.0,25,65,0,0.46153846153846156
4630.0,3754175,2016-04-02,0.2727272727272727,0.03636363636363636,0.0,0.34415775795086123,0.06641213192937338,0.02540792540792541,14.0,26,55,0,0.3090909090909091
4630.0,3754035,2016-04-09,0.3,0.07142857142857142,0.02857142857142857,0.32012432012431996,0.03255633255633263,0.02540792540792541,7.0,27,70,0,0.4
4630.0,3754155,2016-04-16,0.3448275862068966,0.034482758620689655,0.06896551724137931,0.31911421911421894,0.051315351315351386,0.01978021978021978,7.0,28,58,0,0.4482758620689655
4630.0,3754284,2016-04-21,0.2978723404255319,0.02127659574468085,0.0,0.3058516196447229,0.04742498880429922,0.03251231527093596,5.0,29,47,0,0.3191489361702127
4630.0,3754192,2016-04-30,0.2222222222222222,0.0,0.07407407407407407,0.31423330887747597,0.04239597526464738,0.03251231527093596,9.0,30,27,0,0.2962962962962963
4630.0,3754225,2016-05-07,0.34782608695652173,0.043478260869565216,0.08695652173913043,0.28830738295155006,0.018586451455123578,0.04767986377181779,7.0,31,23,0,0.47826086956521735
4631.0,3754344,2015-08-15,0.4375,0.0,0.0,0.2600472813238768,0.010638297872340538,0.037037037037037035,7.0,1,16,1,0.4375
4631.0,3753978,2015-09-26,0.5365853658536586,0.0,0.0,0.3298611111111108,0.0,0.037037037037037035,42.0,2,41,1,0.5365853658536586
4631.0,3753983,2015-10-31,0.4444444444444444,0.0,0.0,0.487042682926829,0.0,0.0,35.0,3,18,1,0.4444444444444444
4631.0,3754311,2015-11-07,0.4666666666666667,0.0,0.0,0.47284327009936744,0.0,0.0,7.0,4,45,1,0.4666666666666667
4631.0,3753972,2015-11-21,0.44285714285714284,0.0,0.0,0.4825654923215897,0.0,0.0,14.0,5,70,1,0.44285714285714284
4631.0,3754047,2015-11-29,0.42391304347826086,0.010869565217391304,0.0,0.4513227513227511,0.0,0.0,8.0,6,92,1,0.43478260869565216
4631.0,3754085,2015-12-05,0.4915254237288136,0.00847457627118644,0.0,0.4444789510006899,0.0036231884057971752,0.0,6.0,7,118,1,0.5
4631.0,3754328,2015-12-12,0.4742268041237113,0.020618556701030927,0.0,0.4527652033547389,0.006448047162859322,0.0,7.0,8,97,1,0.49484536082474223
4631.0,3754259,2015-12-20,0.5,0.010752688172043012,0.005376344086021506,0.46322175711026176,0.0133208993965363,0.0,8.0,9,186,0,0.5161290322580645
4631.0,3754279,2015-12-26,0.4823529411764706,0.047058823529411764,0.0,0.48858407595084147,0.013281940381420202,0.001792114695340502,6.0,10,85,1,0.5294117647058824
4631.0,3754319,2016-01-02,0.4305555555555556,0.0,0.0,0.48552658176672714,0.026143356134161976,0.001792114695340502,7.0,11,72,1,0.4305555555555556
4631.0,3754071,2016-01-13,0.46875,0.015625,0.0,0.4709694989106752,0.019270503900485,0.001792114695340502,11.0,12,64,1,0.484375
4631.0,3754161,2016-01-18,0.4297520661157025,0.008264462809917356,0.008264462809917356,0.4605528322440085,0.02089460784313733,0.0,5.0,13,121,0,0.44628099173553715
4631.0,3754163,2016-01-24,0.4392523364485981,0.028037383177570093,0.0,0.4430192072237525,0.007963154269972525,0.0027548209366391185,6.0,14,107,0,0.4672897196261682
4631.0,3754340,2016-02-02,0.40707964601769914,0.02654867256637168,0.0,0.4459181341881,0.017308948662495893,0.0027548209366391185,9.0,15,113,0,0.4336283185840708
4631.0,3754303,2016-02-06,0.4263565891472868,0.015503875968992248,0.0,0.425361349527333,0.02095017285128645,0.0027548209366391185,4.0,16,129,0,0.4418604651162791
4631.0,3754139,2016-02-13,0.4823529411764706,0.03529411764705882,0.011764705882352941,0.42422952387119456,0.023363310570978083,0.0,7.0,17,85,0,0.5294117647058824
4631.0,3754324,2016-02-28,0.4727272727272727,0.01818181818181818,0.0,0.4385963921138187,0.025782222060807658,0.00392156862745098,15.0,18,55,1,0.4909090909090909
4631.0,3754151,2016-03-05,0.46875,0.03125,0.0,0.4604789343503432,0.022993270599289822,0.00392156862745098,6.0,19,64,0,0.5
4631.0,3754224,2016-03-19,0.3804347826086957,0.021739130434782608,0.010869565217391304,0.47461007130124755,0.02824197860962574,0.00392156862745098,14.0,20,92,0,0.41304347826086957
